,Date,Oprice,MaxPrice,MinPrice,CPrice,SMA,std,diff,position,yield_Rate,strategy_return,return_cum,strategy_cum,index,Cumulative_Rate,drawdown,Max_drawdown,log_return,daily_Vlt,annual_Vlt
209,20081111,1795.3010000000002,1824.9289999999999,1778.332,1781.361,1720.4098,59.93378574860757,-60.9512000000002,1,-0.011269575642530616,-0.0,0.3307942299339491,0.8928935448640095,209,214.19959778283277,0,0,0.02072346503988693,0,0
210,20081112,1758.479,1806.23,1754.2879999999998,1801.8229999999999,1742.4904000000001,65.28434654524766,-59.33259999999973,0,0.011486722792291904,0.011486722792291904,0.33459397155449,0.9031499654968892,210,215.10274774832965,0,0,-0.010494763288020442,0,0
211,20081113,1777.031,1891.942,1765.635,1874.082,1787.3516,63.194908679734574,-86.73040000000015,0,0.04010327318499107,0.0,0.3480122850017908,0.9031499654968892,211,216.00589771382653,0,0,-0.06338209771709004,0,0
212,20081114,1893.309,1943.654,1874.932,1943.654,1840.5169999999998,60.448301663487634,-103.13700000000017,1,0.03712324220605079,0.0,0.36093162934859346,0.9031499654968892,212,216.9090476793234,0,0,-0.02164530806180359,0,0
213,20081117,1934.737,1987.225,1919.967,1987.225,1877.6290000000001,79.24297130976348,-109.59599999999978,1,0.022417055710532763,0.022417055710532763,0.36902265379139426,0.9233959285883987,213,217.8324436079118,0,0,-0.02028201210975561,0,0
214,20081118,1974.378,1994.82,1831.757,1839.819,1889.3206000000002,67.63999295269036,49.50160000000028,1,-0.07417680433770713,-0.07417680433770713,0.3416497326049286,0.8549013694672617,214,218.68734497737907,0,0,0.07506514815399012,0,0
215,20081119,1831.5970000000002,1959.5220000000002,1823.273,1953.1629999999998,1919.5886000000003,54.24961962115489,-33.574399999999514,0,0.06160606016135284,0.06160606016135284,0.36269742658589793,0.9075684746666848,215,219.59491345204574,0,0,-0.04541669340701609,0,0
216,20081120,1916.7,1976.95,1900.2679999999998,1932.4279999999999,1931.2578,49.25089755689736,-1.1701999999997952,0,-0.010616113452896592,-0.0,0.3588469895561884,0.9075684746666848,216,220.50248192671242,0,0,0.02345602942845721,0,0
217,20081121,1872.265,1968.892,1835.086,1920.735,1926.6739999999998,48.94948821795788,5.938999999999851,0,-0.006050936955995234,-0.0,0.3566756290455352,0.9075684746666848,217,221.4100504013791,0,0,-0.022042707895983654,0,0
218,20081124,1913.993,1923.933,1835.8629999999998,1837.642,1896.7574,48.508804621841506,59.11539999999991,0,-0.04326104329852887,-0.0,0.3412454692138663,0.9075684746666848,218,222.31761887604577,0,0,0.023223793563112997,0,0
219,20081125,1870.055,1883.104,1801.56,1834.2939999999999,1895.6523999999997,49.83795832335023,61.35839999999985,0,-0.0018219000218759884,-0.0,0.34062375408604045,0.9075684746666848,219,223.22518735071245,0,0,0.02049735080853336,0,0
220,20081126,1832.114,1865.652,1815.015,1843.495,1873.7187999999999,43.420321663479164,30.223799999999983,0,0.0050160988369367665,0.0,0.34233235650274446,0.9075684746666848,220,224.13275582537912,0,0,-0.06843831265419847,0,0
221,20081127,1961.891,1969.024,1870.045,1870.473,1861.3277999999998,32.31935121502285,-9.145200000000159,0,0.014634159571900174,0.0,0.34734210283443023,0.9075684746666848,221,225.0403243000458,0,0,0.058127126404172655,0,0
222,20081128,1851.1029999999998,1866.256,1815.4470000000001,1829.924,1843.1655999999998,14.355194273850842,13.241599999999835,0,-0.021678473840573975,-0.0,0.3398122561444041,0.9075684746666848,222,225.94789277471247,0,0,0.014876438745000503,0,0
223,20081201,1823.769,1864.3,1799.839,1864.205,1848.4782,16.133106426228032,-15.726799999999912,0,0.018733564891219467,0.0,0.346178151095717,0.9075684746666848,223,226.85546124937915,0,0,0.0012212947899574822,0,0
224,20081202,1821.543,1891.1329999999998,1814.9029999999998,1868.631,1855.3455999999999,15.940661963670163,-13.285400000000209,0,0.002374202407997128,0.0,0.34700004809564444,0.9075684746666848,224,227.76302972404582,0,0,-0.034032183301736324,0,0
225,20081203,1884.601,1952.668,1884.601,1952.668,1877.1802,40.54130623154609,-75.48779999999988,0,0.044972495907431576,0.0,0.36260550633850436,0.9075684746666848,225,228.6705981987125,0,0,-0.04960543952230651,0,0
226,20081204,1980.445,2046.473,1978.141,1982.9279999999999,1899.6712,58.01098658495643,-83.25679999999988,0,0.015496745990613903,0.0,0.3682247117650301,0.9075684746666848,226,229.57816667337917,0,0,0.005419504903793754,0,0
227,20081205,1969.741,2014.1970000000001,1965.089,2013.175,1936.3214,60.213997922742145,-76.85359999999991,0,0.015253705631268488,0.0,0.3738415031244525,0.9075684746666848,227,230.48573514804585,0,0,-0.03528007178207025,0,0
228,20081208,2040.474,2095.465,2033.9779999999998,2095.036,1982.4876,74.11017031582102,-112.54840000000013,0,0.040662634892644656,0.0,0.3890428836737196,0.9075684746666848,228,231.39330362271252,0,0,-0.030717094692522432,0,0
229,20081209,2104.124,2107.599,2038.0720000000001,2040.8470000000002,2016.9308,48.93344621994253,-23.916200000000117,1,-0.02586542665615288,-0.0,0.3789801234999588,0.9075684746666848,229,232.3008720973792,0,0,0.03659572320804475,0,0
230,20081210,2028.514,2096.393,2014.283,2096.393,2045.6757999999998,44.77849804269908,-50.717200000000275,0,0.027217130926522115,0.027217130926522115,0.3892948751398067,0.9322698846664719,230,233.23314198204568,0,0,-0.028630138954485133,0,0
231,20081211,2087.43,2107.292,2043.62,2046.3370000000002,2058.3576000000003,32.51024441372288,12.020600000000059,0,-0.023877202413860266,-0.0,0.3799996026074151,0.9322698846664719,231,234.16541186671216,0,0,0.029342736902127613,0,0
232,20081212,2027.069,2038.185,1936.28,1960.38,2047.7986,49.56866008517879,87.41859999999997,0,-0.042005300202263895,-0.0,0.36403760522314965,0.9322698846664719,232,235.09768175137864,0,0,0.017677175195151724,0,0
233,20081215,1991.5510000000002,2006.225,1941.0539999999999,1975.0339999999999,2023.7982,49.93691894140049,48.76420000000007,-1,0.00747508136177677,0.0,0.36675881594093906,0.9322698846664719,233,236.02995163604513,0,0,0.017503598669562397,0,0
234,20081216,1956.995,1994.9589999999998,1919.869,1994.45,2014.5188000000003,50.2167269080732,20.068800000000238,0,0.009830716838292508,-0.009830716838292508,0.37036431800840186,0.9231050034134481,234,236.95305663945857,0,0,-0.022751032822941886,0,0
235,20081217,2002.029,2030.388,1995.65,2001.42,1995.5241999999998,29.2329201305652,-5.895800000000236,0,0.003494697786357248,0.0,0.37165862937069155,0.9231050034134481,235,237.876161642872,0,0,0.0004901229827146029,0,0
236,20081218,2001.0479999999998,2045.945,1982.4279999999999,2045.102,1995.2771999999998,28.80461997944082,-49.82480000000032,0,0.021825503892236586,0.0,0.3797702662326049,0.9231050034134481,236,238.79926664628545,0,0,-0.01798822626748882,0,0
237,20081219,2037.369,2075.384,2033.112,2052.114,2013.6240000000003,29.926952988902876,-38.48999999999978,0,0.003428679840907556,0.0,0.38107237688861273,0.9231050034134481,237,239.72237164969889,0,0,-0.006556062795354432,0,0
238,20081222,2050.77,2055.366,1993.326,2017.549,2022.127,22.990541777000384,4.5779999999999745,0,-0.01684360615443392,-0.0,0.37465374385596695,0.9231050034134481,238,240.64547665311233,0,0,0.015498586520925272,0,0
239,20081223,2019.231,2019.231,1918.432,1918.955,2007.0279999999998,47.71031608782323,88.07299999999987,0,-0.048868205927092734,-0.0,0.3563450875498573,0.9231050034134481,239,241.56858165652577,0,0,0.06443502174374259,0,0
240,20081224,1893.225,1912.775,1872.6470000000002,1887.075,1984.159,68.00542338078635,97.08400000000006,-1,-0.016613208751638187,-0.0,0.3504250522227707,0.9231050034134481,240,242.4916866599392,0,0,0.0008978134171181324,0,0
241,20081225,1891.526,1902.714,1848.7079999999999,1870.765,1949.2916,72.37286800894377,78.52659999999992,-1,-0.008643005709894958,0.008643005709894958,0.34739632649551905,0.9310834052287832,241,243.42277006516798,0,0,0.012331433673001827,0,0
242,20081226,1868.344,1881.0770000000002,1850.5020000000002,1862.096,1911.2879999999998,56.56574718325567,49.19199999999978,0,-0.004633933177069283,0.004633933177069283,0.34578651513257946,0.9353979835108915,242,244.35816804867886,0,0,0.008563363505411965,0,0
243,20081229,1852.4129999999998,1861.3020000000001,1816.059,1854.757,1878.7296000000001,22.814581123483247,23.972600000000057,0,-0.003941257593593428,-0.0,0.344423681404051,0.9353979835108915,243,245.29356603218974,0,0,-0.00028931046615081536,0,0
244,20081230,1852.9489999999998,1867.408,1824.5279999999998,1833.435,1861.6256,17.73871169617459,28.19060000000013,0,-0.011495845547422223,-0.0,0.34046423995975544,0.9353979835108915,244,246.22896401570063,0,0,0.009676723410741698,0,0
245,20081231,1835.105,1844.4160000000002,1813.726,1817.7220000000002,1847.7549999999999,19.448372034697375,30.032999999999674,0,-0.008570252013297308,-0.0,0.33754637562178463,0.9353979835108915,245,247.1643619992115,0,0,-0.0071786640100889405,0,0
246,20090105,1848.326,1882.9589999999998,1837.839,1882.9589999999998,1850.1937999999998,22.677383723877753,-32.76520000000005,0,0.035889426435945504,0.0,0.3496607214383827,0.9353979835108915,246,248.0997599827224,0,0,-0.0173487951934502,0,0
247,20090106,1880.672,1948.489,1873.011,1942.795,1866.3336,44.05036394673713,-76.46140000000014,0,0.0317776435918149,0.0,0.3607721152223085,0.9353979835108915,247,249.03515796623327,0,0,-0.03243467049172776,0,0
248,20090107,1942.671,1959.246,1930.868,1931.1779999999999,1881.6178,50.20939656040486,-49.560199999999895,0,-0.005979529492303737,-0.0,0.35861486771933593,0.9353979835108915,248,249.97055594974415,0,0,0.02502231616698656,0,0
249,20090108,1894.664,1902.796,1873.648,1887.991,1892.529,44.11050113068309,4.538000000000011,0,-0.022363034375909363,-0.0,0.3505951511048162,0.9353979835108915,249,250.90595393325503,0,0,0.004324614690174507,0,0
250,20090109,1886.4879999999998,1923.4229999999998,1886.4879999999998,1918.365,1912.6576,23.55542615704505,-5.707400000000007,0,0.01608800041949343,0.0,0.35623552604286285,0.9353979835108915,250,251.84135191676592,0,0,-0.013294830366084377,0,0
251,20090112,1911.736,1947.0829999999999,1905.6170000000002,1920.6870000000001,1920.2032,18.28701469786691,-0.4838000000002012,0,0.0012104057361348453,0.0,0.35666671556700014,0.9353979835108915,251,252.7767499002768,0,0,0.010031124560760581,0,0
252,20090113,1892.655,1908.1960000000001,1874.974,1876.185,1906.8811999999998,21.032872446720166,30.696199999999862,0,-0.02316983454357746,-0.0,0.34840280678011154,0.9353979835108915,252,253.71214788378768,0,0,0.010105014428155801,0,0
253,20090114,1873.626,1955.244,1873.626,1955.244,1911.6943999999999,27.72976768456598,-43.549600000000055,0,0.04213816867739584,0.0,0.36308386301989004,0.9353979835108915,253,254.64754586729856,0,0,-0.03243119899853896,0,0
254,20090115,1935.386,1977.191,1930.295,1954.874,1925.071,29.1638804893999,-29.80300000000011,0,-0.00018923469398191006,-0.0,0.3630151549561817,0.9353979835108915,254,255.58294385080944,0,0,-0.01540934903851504,0,0
255,20090116,1965.44,2026.6470000000002,1965.44,1990.214,1939.4407999999999,38.519719310503795,-50.77320000000009,0,0.018077891465127616,0.0,0.36957770352767605,0.9353979835108915,255,256.5183418343203,0,0,-0.022706601460981145,0,0
256,20090119,2010.579,2052.19,1993.95,2012.465,1957.7964,46.29261797133533,-54.66859999999997,0,0.011180204741801703,0.0,0.3737096579211204,0.9353979835108915,256,257.4537398178312,0,0,0.002018370137427987,0,0
257,20090120,2006.525,2025.19,1986.0610000000001,2025.19,1987.5973999999999,28.830577861707884,-37.592600000000175,0,0.006323091333265474,0.0,0.376072658220279,0.9353979835108915,257,258.3891378013421,0,0,0.00642720879969594,0,0
258,20090121,1993.67,2047.105,1988.241,2021.71,2000.8906,26.036098998121826,-20.819400000000087,0,-0.0017183572899333033,-0.0,0.3754264310264816,0.9353979835108915,258,259.32453578485297,0,0,-0.02016773602382163,0,0
259,20090122,2034.286,2048.484,2012.7379999999998,2044.5510000000002,2018.8260000000002,17.7183658501568,-25.72499999999991,0,0.0112978617111259,0.0,0.37966794692692035,0.9353979835108915,259,260.25993376836385,0,0,-0.0025705692969402636,0,0
260,20090123,2039.5220000000002,2054.326,2025.1879999999999,2032.682,2027.3196,10.792019544089117,-5.36239999999998,0,-0.005805186566634979,-0.0,0.3774639036616383,0.9353979835108915,260,261.19533175187473,0,0,-0.006313375374080776,0,0
261,20090202,2052.439,2059.3379999999997,2029.717,2057.063,2036.2392,13.02730064748645,-20.82380000000012,0,0.01199449790965823,0.0,0.3819913936650792,0.9353979835108915,261,262.1307297353856,0,0,-0.002120103956906501,0,0
262,20090203,2056.795,2108.944,2049.889,2108.91,2052.9832,30.350306366822657,-55.92679999999973,0,0.025204381197853287,0.0,0.39161925036531314,0.9353979835108915,262,263.0661277188965,0,0,-0.029589082658623936,0,0
263,20090204,2118.563,2166.4139999999998,2117.024,2166.4139999999998,2081.924,49.61126749035935,-84.48999999999978,0,0.027267166450915425,0.0,0.40229759765040685,0.9353979835108915,263,264.0015257024074,0,0,-0.021472611030833137,0,0
264,20090205,2164.5460000000003,2211.179,2135.67,2150.971,2103.208,51.79207103408775,-47.76299999999992,0,-0.007128369739117124,-0.0,0.3994298716291962,0.9353979835108915,264,264.93692368591826,0,0,0.0029898486864506726,0,0
265,20090206,2158.084,2240.021,2158.084,2237.28,2144.1276000000003,60.068975848103186,-93.15239999999994,0,0.04012559908989943,0.0,0.4154572345227193,0.9353979835108915,265,265.87232166942914,0,0,-0.051260556479075764,0,0
266,20090209,2271.593,2307.907,2257.49,2296.672,2192.0494,66.70601789823773,-104.62260000000015,1,0.0265465207752269,0.0,0.426486178630195,0.9353979835108915,266,266.80771965294,0,0,-0.0072277570166624705,0,0
267,20090210,2288.071,2327.1,2263.532,2326.755,2235.6184000000003,69.26848367504526,-91.13659999999982,1,0.013098518203731313,0.013098518203731313,0.4320725156046224,0.9476503110256426,267,267.7553699639657,0,0,0.0003667516706125399,0,0
268,20090211,2287.232,2381.1929999999998,2275.574,2331.138,2268.5632,67.67356932037794,-62.57479999999987,1,0.0018837393709263406,0.0018837393709263406,0.432886427613362,0.9494354372263921,268,268.70480540119206,0,0,-0.02084125801755404,0,0
269,20090212,2335.401,2344.659,2248.484,2318.343,2302.0376,34.48473758983811,-16.305399999999736,0,-0.005488735544613821,-0.005488735544613821,0.43051042849133964,0.9442242371947717,269,269.6490296383868,0,0,0.005944237349100138,0,0
270,20090213,2321.56,2402.436,2307.09,2399.065,2334.3946,34.44380345199992,-64.67039999999997,0,0.03481883396891661,0.0,0.44550029962286675,0.9442242371947717,270,270.5932538755816,0,0,-0.04201854228012831,0,0
271,20090216,2421.187,2462.389,2397.181,2462.245,2367.5091999999995,55.44677546043592,-94.73580000000038,0,0.026335259778288655,0.0,0.45723266574474036,0.9442242371947717,271,271.53747811277634,0,0,-0.01613470822878413,0,0
272,20090217,2460.569,2470.623,2384.7870000000003,2385.2929999999997,2379.2167999999997,51.656062143372885,-6.076199999999972,1,-0.0312527794756412,-0.0,0.4429428740731604,0.9442242371947717,272,272.4817023499711,0,0,0.05381130599363111,0,0
273,20090218,2331.6620000000003,2369.053,2272.505,2275.843,2368.1578,64.9689277929073,92.3148000000001,0,-0.04588534825700652,-0.04588534825700652,0.42261828603835405,0.9008981792383832,273,273.38260052920947,0,0,0.015563983386253486,0,0
274,20090219,2295.653,2324.675,2259.593,2298.4120000000003,2364.1716,68.42268813661147,65.75959999999986,-1,0.009916764908651565,0.0,0.4268092922270937,0.9008981792383832,274,274.28349870844784,0,0,-0.002242161698299353,0,0
275,20090220,2300.806,2344.77,2276.298,2344.32,2353.2225999999996,66.3105646382233,8.902599999999438,0,0.019973790599770558,-0.019973790599770558,0.43533429165607396,0.8829038276545612,275,275.1664025361024,0,0,-0.014242200424231357,0,0
276,20090223,2333.8089999999997,2419.533,2307.9210000000003,2410.481,2342.8698,50.67976567191289,-67.61120000000028,0,0.028221829784329744,0.0,0.44762022193447343,0.8829038276545612,276,276.04930636375695,0,0,-0.018210011895984136,0,0
277,20090224,2376.697,2411.906,2294.522,2301.849,2326.1809999999996,47.60796393461925,24.331999999999425,0,-0.04506652406718825,-0.0,0.42744753442970335,0.8829038276545612,277,276.9322101914115,0,0,0.021974895557818258,0,0
278,20090225,2325.0389999999998,2337.423,2226.444,2304.251,2331.8626,42.704095619038696,27.611599999999726,0,0.0010435089356426452,0.0,0.42789357975139913,0.8829038276545612,278,277.8151140190661,0,0,0.012818365890072066,0,0
279,20090226,2295.426,2332.346,2167.149,2190.185,2310.2172,71.73448530351364,120.0322000000001,0,-0.049502419658275176,-0.0,0.4067118121974637,0.8829038276545612,279,278.69801784672063,0,0,0.0587105794544858,0,0
280,20090227,2164.54,2186.819,2117.061,2140.489,2269.451,94.93621806665789,128.962,-1,-0.022690320680673004,-0.0,0.3974833907540856,0.8829038276545612,280,279.5809216743752,0,0,0.01920483138436217,0,0
281,20090302,2123.367,2177.294,2112.3360000000002,2164.666,2220.288,69.38279323290472,55.621999999999844,-1,0.011295082572253312,-0.011295082572253312,0.40197299847375223,0.8729313560178444,281,280.453853030393,0,0,0.006390447164889012,0,0
282,20090303,2109.841,2168.222,2100.644,2142.154,2188.3489999999997,60.699401338069286,46.19499999999971,0,-0.010399756821606765,0.010399756821606765,0.3977925770407731,0.8820096298423855,282,281.3358626602354,0,0,-0.018966409553770432,0,0
283,20090304,2150.239,2290.94,2150.239,2285.149,2184.5286,53.452924577051846,-100.62039999999979,0,0.06675290385285093,0.0,0.4243463866893536,0.8820096298423855,283,282.2178722900778,0,0,-0.0734327694538697,0,0
284,20090305,2314.0789999999997,2340.371,2259.8,2304.919,2207.4754,72.27053497684923,-97.44360000000006,1,0.008651514627711299,0.0,0.428017625661013,0.8820096298423855,284,283.0998819199202,0,0,0.023312497584574203,0,0
285,20090306,2260.756,2313.2,2255.8179999999998,2286.576,2236.6928,68.72640824428402,-49.883200000000215,1,-0.007958197229490427,-0.007958197229490427,0.4246113769783044,0.8749904232497899,285,283.97487234317003,0,0,-0.018083818120353295,0,0
286,20090309,2302.011,2333.98,2198.545,2202.527,2244.2650000000003,62.14394074726832,41.738000000000284,0,-0.0367575798923806,-0.0367575798923806,0.40900369036581063,0.8428278928621179,286,284.8177002360321,0,0,0.056613744441834375,0,0
287,20090310,2175.306,2241.238,2168.324,2240.782,2263.9906,37.2808941663152,23.208599999999933,0,0.017368686059240135,0.0,0.4161075470608451,0.8428278928621179,287,285.6605281288942,0,0,-0.050531893284968155,0,0
288,20090311,2288.053,2292.396,2212.882,2220.38,2251.0368,38.89608519838462,30.65679999999975,0,-0.009104857143622191,-0.0,0.412318947288473,0.8428278928621179,288,286.5033560217563,0,0,0.03559554050189675,0,0
289,20090312,2208.041,2220.303,2156.598,2215.7,2233.193,29.3867969809573,17.493000000000393,0,-0.0021077473225304955,-0.0,0.41144988313129716,0.8428278928621179,289,287.3461839146184,0,0,-0.009559508949821882,0,0
290,20090313,2229.25,2250.239,2200.974,2205.422,2216.9622,13.580932168301311,11.540199999999913,0,-0.004638714627431373,-0.0,0.4095412845399611,0.8428278928621179,290,288.1890118074805,0,0,0.014459537799343433,0,0
291,20090316,2197.248,2247.11,2180.051,2241.614,2224.7796000000003,14.254726396532536,-16.834399999999732,0,0.016410464754591292,0.0,0.41626204735545413,0.8428278928621179,291,289.0318397003426,0,0,-0.021103337833363052,0,0
292,20090317,2244.11,2329.298,2239.6679999999997,2322.403,2241.1038,42.326918188783765,-81.29919999999993,0,0.03604054935417067,0.0,0.4312643602174365,0.8428278928621179,292,289.87466759320466,0,0,-0.03988145583304734,0,0
293,20090318,2335.417,2370.558,2328.856,2332.652,2263.5582000000004,53.64408011477127,-69.09379999999965,0,0.004413101429855404,0.0,0.4331675735821578,0.8428278928621179,293,290.71749548606675,0,0,-0.0009017876077562074,0,0
294,20090319,2337.524,2386.228,2331.259,2382.564,2296.931,64.3299166546949,-85.63299999999981,0,0.021397105097545444,0.0,0.442436105678944,0.8428278928621179,294,291.56032337892884,0,0,-0.022155927130204346,0,0
295,20090320,2389.8920000000003,2397.2070000000003,2343.269,2379.8379999999997,2331.8142,51.19995359529139,-48.02379999999994,1,-0.001144145550759701,-0.0,0.441929894377136,0.8428278928621179,295,292.40315127179093,0,0,0.0021874266507381154,0,0
296,20090323,2384.67,2448.351,2375.522,2439.395,2371.3704000000002,41.76425241088366,-68.02459999999974,0,0.025025653006633286,0.025025653006633286,0.4529894785670763,0.8639202112531972,296,293.2670714830441,0,0,-0.03821628025971363,0,0
297,20090324,2477.567,2483.833,2440.527,2451.783,2397.2464,43.45528044599412,-54.53659999999991,0,0.005078308351045946,0.0,0.45528989881901943,0.8639202112531972,297,294.1309916942973,0,0,0.017070348563531977,0,0
298,20090325,2435.633,2472.938,2401.052,2401.327,2410.9814,29.471242434617555,9.654399999999896,0,-0.02057930901715188,-0.0,0.445920347298835,0.8639202112531972,298,294.99491190555045,0,0,0.011508996330769189,0,0
299,20090326,2407.762,2479.826,2379.951,2479.7889999999998,2430.4264,35.7188121952564,-49.36259999999993,0,0.03267443376099943,0.0,0.46049054214933266,0.8639202112531972,299,295.8588321168036,0,0,-0.037992166862480845,0,0
300,20090327,2500.998,2516.384,2481.687,2498.931,2454.245,33.693421316334046,-44.68600000000015,0,0.007719205142050489,0.0,0.4640451631101574,0.8639202112531972,300,296.7227523280568,0,0,-0.00012554199976104843,0,0
301,20090330,2501.312,2508.138,2471.367,2484.487,2463.2634,34.535869965008764,-21.22360000000026,0,-0.0057800715585983875,-0.0,0.46136294886095924,0.8639202112531972,301,297.58667253931,0,0,0.026138719330539108,0,0
302,20090331,2436.778,2507.899,2423.571,2507.7889999999998,2474.4646000000002,37.91312868967675,-33.324399999999514,0,0.009378998561875962,0.0,0.46569007129482903,0.8639202112531972,302,298.45059275056315,0,0,-0.03353698752056404,0,0
303,20090401,2519.886,2566.536,2519.886,2548.222,2503.8436,24.34109262625663,-44.378400000000056,0,0.016122967283132894,0.0,0.4731983770783954,0.8639202112531972,303,299.3145129618163,0,0,-0.015312230248703406,0,0
304,20090402,2558.768,2599.252,2558.264,2576.4,2523.1658,34.00445349303535,-53.23419999999987,0,0.011057906257774919,0.0,0.4784309603734595,0.8639202112531972,304,300.1784331730695,0,0,-0.01518369250866511,0,0
305,20090403,2597.916,2612.37,2555.615,2570.5029999999997,2537.4802000000004,35.80639334755735,-33.02279999999928,0,-0.0022888526626301253,-0.0,0.477335902395924,0.8639202112531972,305,301.04235338432267,0,0,0.010560525159637376,0,0
306,20090407,2570.625,2597.062,2543.646,2576.95,2555.9727999999996,26.26858814173311,-20.977200000000266,0,0.0025080694323251773,0.0,0.47853309398167454,0.8639202112531972,306,301.90627359557584,0,0,0.0026889511594446027,0,0
307,20090408,2563.722,2573.093,2479.348,2479.348,2550.2846,36.981338297038384,70.9366,0,-0.037875007276043315,-0.0,0.4604086495652911,0.8639202112531972,307,302.770193806829,0,0,0.03424281640380369,0,0
308,20090409,2477.419,2517.741,2457.423,2517.669,2544.174,39.27065773322365,26.50500000000011,0,0.015456079582212734,0.0,0.4675247622933113,0.8639202112531972,308,303.6341140180822,0,0,-0.024989307372245084,0,0
309,20090410,2540.1079999999997,2595.598,2530.6220000000003,2595.53,2548.0,42.98058881402164,-47.5300000000002,0,0.030925828613689976,0.0,0.4819833529646504,0.8639202112531972,309,304.49803422933536,0,0,-0.03172277634456844,0,0
310,20090413,2621.9790000000003,2668.282,2619.3720000000003,2656.518,2565.203,61.6874547116349,-91.31500000000005,0,0.023497320393137455,0.0,0.49330867023341946,0.8639202112531972,310,305.36195444058853,0,0,-0.011081859970338784,0,0
311,20090414,2651.197,2682.908,2637.383,2676.8720000000003,2585.1874,76.63132868377018,-91.6846000000005,1,0.007661909311361903,0.0,0.49708835652725647,0.8639202112531972,311,306.2258746518417,0,0,-0.004339925045540163,0,0
312,20090415,2662.728,2690.6420000000003,2627.808,2686.99,2626.7158,63.088118407193,-60.27419999999984,1,0.003779784763709104,0.003779784763709104,0.4989672435234754,0.8671856437047524,312,307.0930602955465,0,0,-0.01038146393170151,0,0
313,20090416,2690.515,2706.625,2643.316,2687.1059999999998,2660.6032000000005,34.39344615708045,-26.502799999999297,0,4.317098314476908e-05,4.317098314476908e-05,0.49898878442993533,0.8672230809615601,313,307.960283376508,0,0,0.00553355630431528,0,0
314,20090417,2675.6679999999997,2693.2909999999997,2628.625,2650.691,2671.6354,15.29528593521544,20.944400000000314,0,-0.013551754192056453,-0.0,0.4922266110787478,0.8672230809615601,314,308.82750645746955,0,0,0.012009783042320987,0,0
315,20090420,2643.7259999999997,2708.452,2640.989,2707.667,2681.8652,18.526873642360712,-25.80179999999973,0,0.021494772495171954,0.0,0.502806910099955,0.8672230809615601,315,309.6947295384311,0,0,-0.009992926592275759,0,0
316,20090421,2670.277,2697.719,2634.5290000000005,2675.442,2681.5791999999997,18.612585563537394,6.137199999999666,0,-0.011901389646511107,-0.0,0.4968228091458972,0.8672230809615601,316,310.5619526193926,0,0,-0.0065620094916657885,0,0
317,20090422,2687.857,2713.305,2563.361,2576.281,2659.4374,45.47368324030943,83.15639999999985,0,-0.03706340858818846,-0.0,0.47840886237459124,0.8672230809615601,317,311.42917570035416,0,0,0.050485757223544515,0,0
318,20090423,2555.527,2604.1620000000003,2543.907,2593.564,2640.7290000000003,49.321418442700946,47.16500000000042,0,0.006708507340620118,0.0,0.4816182717396489,0.8672230809615601,318,312.2963987813157,0,0,-0.019444039823683503,0,0
319,20090424,2605.703,2609.874,2570.379,2572.888,2625.1683999999996,55.59767991778076,52.280399999999645,0,-0.007972041561341792,-0.0,0.4777787908606388,0.8672230809615601,319,313.16362186227724,0,0,0.014995767821564672,0,0
320,20090427,2566.92,2576.519,2499.442,2513.292,2586.2934,52.17181578438691,73.0014000000001,0,-0.023163075889817253,-0.0,0.4667119644693887,0.8672230809615601,320,314.0308449432388,0,0,0.03021280347212018,0,0
321,20090428,2490.526,2531.544,2485.802,2518.531,2554.9112,32.64827529533526,36.38020000000006,0,0.0020845170398027246,0.0,0.4676848335120049,0.8672230809615601,321,314.8980680242003,0,0,-0.0113101030355579,0,0
322,20090429,2518.854,2615.81,2514.141,2605.37,2560.729,38.07817632187758,-44.641000000000076,0,0.03448002029754638,0.0,0.48381061606435344,0.8672230809615601,322,315.76529110516185,0,0,-0.038027777781451826,0,0
323,20090430,2616.485,2640.0170000000003,2604.452,2622.926,2566.6014000000005,44.42441161163533,-56.324599999999464,0,0.006738390324598775,0.0,0.48707072083857966,0.8672230809615601,323,316.6325141861234,0,0,-0.007100323187272086,0,0
324,20090504,2635.1290000000004,2715.1890000000003,2632.303,2714.301,2594.884,74.35558475595495,-119.41699999999992,0,0.03483704839557045,0.0,0.5040388271124987,0.8672230809615601,324,317.4997372670849,0,0,-0.03650692014379707,0,0
325,20090505,2733.107,2751.252,2713.2340000000004,2727.014,2637.6284,76.56295279206522,-89.38560000000007,1,0.0046837104654200434,0.0,0.5063995990420236,0.8672230809615601,325,318.36696034804646,0,0,0.004139385304255043,0,0
326,20090506,2721.817,2771.2059999999997,2713.539,2764.9790000000003,2686.918,61.96142347299661,-78.06100000000015,1,0.01392182071672532,0.01392182071672532,0.5134496034709082,0.8792964052161131,326,319.24625675326257,0,0,-0.022437119281721443,0,0
327,20090507,2783.577,2797.474,2731.7990000000004,2767.0759999999996,2719.2591999999995,52.42433131056609,-47.81680000000006,0,0.0007584144400369919,0.0007584144400369919,0.5138390110644118,0.8799632763069016,327,320.1262200295695,0,0,0.011590937193516329,0,0
328,20090508,2751.4990000000003,2800.223,2733.3320000000003,2789.219,2752.5178,27.65924218340046,-36.70119999999997,0,0.008002310019674441,0.0,0.5179509101311521,0.8799632763069016,328,321.0061833058764,0,0,-0.020376132283425216,0,0
